id,Label,loan_amnt,,int_rate,installment,grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,dti,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc
13032,0,10000,36,0.1099,327.34,2,2,72000,3,40695,2,9.8,38169,0,8,0,3317,0.527,13
13033,0,11000,36,0.0599,334.6,1,2,51300,2,40695,2,9.89,35034,0,8,0,376,0.011,21
13034,0,6000,36,0.1099,196.41,2,1,95000,2,40695,2,10.7,33970,0,6,0,3798,0.584,17
13035,0,16000,36,0.1149,527.55,2,1,43000,2,40695,2,12.31,38565,0,5,0,15959,0.566,7
13036,0,6150,36,0.0599,187.07,1,1,77385.19,2,40695,2,14.1,36892,0,7,0,13018,0.527,25
13037,0,13000,60,0.1299,295.73,3,1,60000,2,40695,2,9.82,39173,0,13,0,6988,0.296,17
13038,1,8500,60,0.1299,193.36,3,2,55000,1,40695,2,17.17,36220,0,12,0,4348,0.262,38
13039,0,6700,60,0.1099,145.65,2,1,60000,1,40695,2,4.22,37012,0,5,0,7594,0.398,10
13040,0,30000,60,0.1199,667.19,2,2,180000,1,40695,2,15.71,36495,2,12,0,14101,0.127,25
13041,1,23750,36,0.1299,800.12,3,2,110000,1,40695,2,15.57,25903,3,16,0,30375,0.238,47
13042,0,9000,36,0.1479,311.07,3,2,65100,2,40695,2,13.01,38139,3,16,0,17294,0.398,22
13043,0,14300,36,0.1099,468.1,2,3,44390,2,40695,2,19.9,38565,1,9,0,13189,0.577,17
13044,0,25000,60,0.1349,575.12,3,2,60000,3,40695,2,10.42,35704,2,10,0,27697,0.343,24
13045,0,12000,60,0.1749,301.41,4,2,80000,3,40695,2,5.22,36800,1,19,0,8029,0.266,34
13046,0,10000,36,0.0749,216.94,1,1,20000,3,40695,2,3.3,38231,0,4,0,2566,0.177,4
13047,1,25000,60,0.1523,413.66,3,2,66000,1,40695,2,10.53,33756,1,6,0,2895,0.114,21
13048,0,35000,60,0.1879,568.8,5,1,124000,3,40695,2,7.7,37073,2,9,0,23897,0.655,27
13049,0,23275,60,0.1799,444.29,5,2,82000,1,40695,2,24.82,24869,0,10,0,28018,0.656,21
13050,0,4000,36,0.0999,129.05,2,1,12360,1,40695,2,12.91,36951,0,9,0,3382,0.213,14
13051,0,5000,36,0.0542,150.8,1,2,100000,2,40695,2,5.9,30498,0,11,0,5207,0.117,26
13052,0,17000,36,0.0999,548.47,2,1,47000,3,40695,2,23.46,36678,0,8,0,3563,0.41,33
13053,0,15000,60,0.1649,368.69,4,2,48000,2,40695,2,20.43,36069,1,13,0,19961,0.579,21
13054,0,35000,60,0.2025,619.89,6,1,88000,1,40695,2,11.71,38047,0,8,0,11554,0.626,16
13055,0,13000,36,0.0699,401.35,1,2,75000,2,40695,2,19.63,34608,1,21,0,7576,0.083,37
13056,1,10050,60,0.1689,249.18,4,1,25000,3,40695,2,16.03,38139,0,7,0,1118,0.189,14
13057,0,3600,36,0.0699,111.15,1,2,60000,3,40695,2,8.32,35643,0,7,0,7347,0.602,14
13058,0,15000,36,0.1299,505.34,3,2,74628,1,40695,2,13.75,36069,3,15,0,2700,0.241,49
13059,0,2000,36,0.1199,66.42,2,1,40000,2,40695,2,17.4,38047,1,8,0,3306,0.787,13
13060,0,7800,36,0.1059,253.86,2,2,26000,2,40695,2,0.69,35034,0,2,0,617,0.237,14
13061,0,12000,36,0.1099,392.81,2,2,65000,3,40695,2,22.35,36130,0,12,0,19401,0.678,22
13062,1,5000,36,0.1399,170.87,3,2,48000,3,40695,2,1.15,35765,1,4,0,861,0.608,13
13063,0,11000,36,0.0749,342.12,1,2,55000,3,40695,2,12.11,36770,0,7,0,13805,0.539,13
13064,0,14000,60,0.1349,322.07,3,1,57000,3,40695,2,17.18,36739,3,13,0,3885,0.505,32
13065,1,4500,36,0.1199,149.45,2,1,52000,2,40695,2,10.96,33939,2,6,0,5030,0.502,26
13066,0,14700,36,0.0599,447.14,1,1,37000,1,40695,2,10.77,32721,0,12,0,14994,0.337,25
13067,0,9000,36,0.1149,296.75,2,2,141000,1,40695,2,13.4,33208,0,13,0,4840,0.55,43
13068,0,6000,36,0.1649,212.4,4,1,55200,1,40695,2,22.39,38231,1,7,0,13808,0.995,15
13069,0,14750,36,0.1299,496.92,3,2,42000,3,40695,2,19.97,35612,2,19,0,10920,0.353,46
13070,0,4200,36,0.0749,130.63,1,2,66000,3,40695,2,6.05,35156,1,18,0,7566,0.105,49
13071,0,11200,36,0.0542,337.8,1,2,40000,2,40695,2,1.56,36557,0,8,0,2898,0.12,19
13072,0,6000,36,0.0699,185.24,1,1,65000,1,40695,2,28.45,35947,0,7,0,13041,0.429,13
13073,0,4000,36,0.0599,121.67,1,1,35000,3,40695,2,3.12,33664,0,6,0,607,0.035,7
13074,0,15550,60,0.1399,361.75,3,1,48000,2,40695,2,23.52,33208,3,12,0,24775,0.555,29
13075,0,35000,36,0.1523,848.59,3,1,65500,1,40695,2,17.15,35916,1,8,0,35430,0.846,18
13076,1,8000,36,0.1349,271.45,3,2,130000,2,40695,2,3.42,36373,2,6,1,2064,0.318,9
13077,0,6000,36,0.0749,186.61,1,2,150000,3,40695,2,2.3,36281,0,4,0,4409,0.313,11
13078,0,8000,36,0.1059,260.36,2,1,65000,3,40695,2,10.97,36982,1,9,0,9652,0.533,24
13079,0,5000,36,0.0699,154.37,1,2,40000,2,40695,2,28.62,35431,0,9,0,6742,0.117,23
13080,0,15600,36,0.0599,333.84,1,2,86000,2,40695,2,2.61,36251,0,8,0,9363,0.364,26
13081,0,18000,36,0.1099,589.22,2,2,90722,1,40695,2,15.98,38353,1,7,0,2444,0.213,18
13082,0,30000,60,0.1929,517.45,5,2,60000,3,40695,2,0.72,35521,1,4,0,954,0.053,19
13083,0,22400,60,0.1299,509.56,3,2,60000,1,40695,2,14.54,34394,2,8,0,8836,0.274,23
13084,0,12000,60,0.0999,254.91,2,1,35000,1,40695,2,11.86,37681,0,12,0,1232,0.035,19
13085,0,35000,36,0.1599,807.62,4,2,98000,1,40695,2,10.51,37165,1,6,0,24678,0.79,22
13086,1,2000,36,0.1649,70.8,4,1,32000,1,40695,2,18.19,39448,2,10,0,970,0.113,12
13087,0,6000,36,0.1299,202.14,3,2,42000,2,40695,2,15.14,36800,0,6,0,5016,0.401,29
13088,1,35000,60,0.1879,610.12,5,2,157124,1,40695,2,3.19,31168,0,9,0,12501,0.669,30
13089,0,12000,60,0.1689,297.53,4,1,72000,1,40695,2,13.12,36220,1,10,0,16879,0.965,32
13090,0,10000,36,0.0599,304.18,1,1,36000,3,40695,2,16.73,36465,0,5,0,1187,0.076,12
13091,0,15000,36,0.0699,322.62,1,2,90000,1,40695,2,13.44,35521,1,13,0,44011,0.147,18
13092,0,14000,36,0.0699,432.22,1,1,30000,1,40695,2,12.6,36923,0,12,0,2863,0.156,17
13093,0,13500,36,0.0599,410.64,1,1,185000,1,40695,2,4.61,33725,0,8,0,7946,0.103,22
13094,0,24000,36,0.0999,699.29,2,1,180000,3,40695,2,4.47,37377,3,13,0,8407,0.2,20
13095,0,2500,36,0.2136,94.66,6,1,28800,3,40695,2,9.21,38749,0,5,0,1484,0.989,9
13096,0,5850,36,0.0999,188.74,2,1,44000,3,40695,2,8.86,37104,1,21,0,1257,0.046,35
13097,0,18000,36,0.0999,580.73,2,2,84000,3,40695,2,15.53,34639,0,11,0,45511,0.62,21
13098,0,2800,36,0.1479,96.78,3,3,17760,2,40695,2,18.04,38930,1,8,1,7515,0.759,10
13099,0,4000,36,0.0542,120.64,1,1,24960,2,40695,2,18.08,33147,0,6,0,5727,0.216,9
13100,0,12000,60,0.1799,208.19,5,1,80000,3,40695,2,21.27,37104,2,7,0,7806,0.813,26
13101,0,20000,60,0.1399,301.26,3,2,52000,1,40695,2,27.76,34759,3,16,0,8808,0.274,39
13102,0,25000,60,0.2062,526.74,6,1,72000,1,40695,2,22.83,37469,2,13,0,18042,0.605,31
13103,1,5000,36,0.1599,175.77,4,2,120000,2,40695,2,16.01,33208,2,15,0,16321,0.48,35
13104,0,8800,36,0.1099,288.06,2,1,108000,3,40695,2,10.92,30286,0,12,0,14491,0.7,34
13105,0,20000,60,0.1149,439.76,2,2,80000,1,40695,2,13.89,33420,0,7,0,0,0,26
13106,0,20000,60,0.1599,347.68,4,1,80000,1,40695,2,4.09,38777,2,4,0,9210,0.569,6
13107,0,12000,36,0.0849,320.37,1,2,85920,1,40695,2,23.72,35034,0,9,0,22483,0.608,23
13108,0,12000,36,0.0542,361.92,1,1,57000,3,40695,2,9.96,35278,0,11,0,4423,0.069,22
13109,1,3500,36,0.1299,117.92,3,2,75000,2,40695,2,23.34,32721,1,21,0,22340,0.576,37
13110,0,5400,36,0.1523,187.81,3,1,18000,1,40695,2,15.47,39479,1,5,0,735,0.253,6
13111,0,20000,36,0.1099,654.68,2,2,89000,1,40695,2,11.57,33208,2,10,0,6923,0.695,27
13112,1,24000,36,0.1099,536.84,2,2,76000,1,40695,2,7.14,34366,0,5,0,10160,0.403,18
13113,0,2000,36,0.1479,69.13,3,1,67000,3,40695,2,15.92,36831,2,10,1,5720,0.908,24
13114,0,18000,60,0.1839,419.94,5,1,48000,3,40695,2,9.3,34029,0,9,0,11582,0.258,35
13115,0,15000,60,0.1349,345.08,3,1,90000,3,40695,2,13.68,32174,2,12,0,3063,0.128,34
13116,0,6500,36,0.1299,218.98,3,2,68000,2,40695,2,12.32,37073,2,5,0,10423,0.492,9
13117,0,35000,60,0.2248,611.55,6,2,300000,3,40695,2,6.26,37773,2,10,0,112170,0.973,17
13118,1,10975,36,0.0699,236.18,1,2,125000,3,40695,2,12.9,30407,0,19,0,37426,0.292,46
13119,0,4000,36,0.0749,124.41,1,2,67000,3,40695,2,2.11,37438,0,7,0,3164,0.527,21
13120,1,23350,60,0.1349,537.16,3,3,46000,2,40695,2,14.77,36192,0,8,1,2796,0.072,22
13121,0,8000,36,0.0599,243.34,1,2,65000,3,40695,2,14.47,34394,0,9,0,16249,0.243,20
13122,0,12000,36,0.1649,424.8,4,2,54000,1,40695,2,9.24,37956,2,6,0,8478,0.358,10
13123,0,3000,36,0.1839,109.05,5,1,44000,2,40695,2,16.23,31625,0,3,0,8779,0.998,30
13124,0,13200,60,0.1929,344.53,5,2,91509,3,40695,2,8.27,36495,2,5,0,1945,0.432,16
13125,0,3000,36,0.1149,98.92,2,2,45600,2,40695,2,19.02,31472,1,8,0,12262,0.929,22
13126,0,14000,60,0.1799,355.44,5,1,76218,1,40695,2,21,36923,3,15,0,14437,0.92,23
13127,0,5500,36,0.1149,181.35,2,1,35000,2,40695,2,24.21,37377,1,13,0,9789,0.532,23
13128,0,16000,60,0.1689,396.7,4,2,51000,1,40695,2,13.67,36708,2,6,0,6341,0.533,12
13129,0,13000,60,0.1099,282.59,2,3,25848,1,40695,2,18.15,23559,1,16,0,6851,0.059,27
13130,0,21000,36,0.1199,697.41,2,2,215662,1,40695,2,8.77,36281,0,12,0,39540,0.786,34
13131,0,2400,36,0.0849,75.76,1,1,48000,3,40695,2,9.78,38261,0,11,0,1603,0.517,22
13132,1,14125,60,0.1059,212.7,2,2,72000,1,40695,2,20.77,36130,0,15,0,3717,0.09,42
13133,0,16000,60,0.1099,227.16,2,3,60000,2,40695,2,23.06,36008,0,9,0,12963,0.461,36
13134,0,2000,36,0.1299,67.38,3,1,26000,2,40695,2,17.35,38777,0,16,0,12973,0.446,18
13135,0,12000,60,0.1099,260.85,2,2,41000,1,40695,2,4.04,37500,0,10,0,6935,0.14,14
13136,1,26400,60,0.2136,468.13,6,1,82000,1,40695,2,21.94,36861,2,16,0,11941,0.345,43
13137,0,8000,36,0.0699,246.99,1,3,22000,1,40695,2,23.13,38777,1,6,0,1800,0.327,10
13138,0,3000,36,0.1399,102.52,3,2,39000,3,40695,2,20,37591,1,3,0,677,0.564,6
13139,0,12000,60,0.1349,276.06,3,1,26400,2,40695,2,17.18,36923,1,11,0,17099,0.648,21
13140,0,25975,60,0.1349,391.08,3,2,112000,1,40695,2,18.43,35278,1,18,0,11085,0.129,43
13141,0,28000,60,0.1649,463.94,4,1,76454,1,40695,2,18.31,34335,0,13,0,16105,0.452,63
13142,1,8000,36,0.1749,287.18,4,2,60500,3,40695,2,16.09,35704,0,8,0,12214,0.977,30
13143,0,20000,36,0.1199,664.2,2,1,65000,1,40695,2,23.14,35704,0,9,0,20909,0.773,25
13144,0,7000,36,0.1099,229.14,2,1,18000,2,40695,2,0.33,38838,1,5,0,59,0.007,9
13145,0,3000,36,0.1199,99.63,2,2,66000,2,40695,2,14.27,35765,2,10,1,16350,0.723,30
13146,0,7000,36,0.1059,227.82,2,1,64000,1,40695,2,9.77,34639,0,9,0,10071,0.351,14
13147,0,6400,36,0.1479,221.21,3,2,63000,2,40695,2,11.31,35186,2,13,0,10154,0.72,23
13148,0,7000,36,0.0749,217.72,1,1,62000,1,40695,2,19.99,35674,0,18,0,27148,0.432,38
13149,0,12000,60,0.1299,272.98,3,1,66000,1,40695,2,15.87,34759,0,11,1,12911,0.687,16
13150,0,13575,60,0.1349,312.29,3,2,80400,3,40695,2,12.61,35431,2,11,0,38279,0.725,32
13151,0,14400,36,0.2211,550.77,6,2,140000,1,40695,2,21.28,34394,2,27,0,46826,0.715,49
13152,0,12000,60,0.1649,294.96,4,1,41750,3,40695,2,20.29,36130,0,11,1,9062,0.897,22
13153,0,5000,36,0.0699,154.37,1,2,42000,2,40695,2,22.51,37012,0,10,0,5052,0.502,21
13154,0,12000,60,0.1649,294.96,4,2,79900,1,40695,2,7.93,36251,0,10,1,8884,0.683,18
13155,0,5000,36,0.1199,166.05,2,2,80000,3,40695,2,16.08,36069,0,4,0,636,0.707,6
13156,1,8000,36,0.1349,271.45,3,2,52000,3,40695,2,18.25,28703,0,12,0,14434,0.674,28
13157,0,35000,60,0.1799,554.73,5,2,84575,1,40695,2,13.75,35704,0,12,0,21188,0.377,41
13158,0,15000,60,0.1149,211.64,2,2,55000,3,40695,2,8.09,35551,0,4,0,11517,0.452,15
13159,1,10000,36,0.0599,205.32,1,2,100000,3,40695,2,5.12,32905,1,11,0,1991,0.085,38
13160,0,17600,60,0.1399,409.43,3,2,95000,1,40695,2,8.07,34851,3,11,0,3858,0.148,17
13161,1,20000,60,0.1839,363.61,5,2,73000,1,40695,2,19.58,31079,2,9,0,9396,0.549,15
13162,0,16000,60,0.1149,235.27,2,1,35000,1,40695,2,22.66,34029,0,6,0,12167,0.684,25
13163,0,2100,36,0.0849,66.29,1,3,21600,3,40695,2,17.83,36281,1,4,0,11628,0.26,6
13164,0,15000,36,0.0999,483.94,2,1,100000,2,40695,2,9.13,36678,0,7,0,8694,0.685,12
13165,0,4000,36,0.0599,121.67,1,2,95000,2,40695,2,7.57,34759,0,8,0,1139,0.029,13
13166,0,4200,36,0.0999,135.51,2,1,31500,2,40695,2,22.79,38687,1,7,0,7950,0.626,19
13167,0,3600,36,0.1199,119.56,2,1,48000,1,40695,2,6.63,36678,3,5,0,0,0,25
13168,0,8000,36,0.1349,271.45,3,1,86400,2,40695,2,14.08,36281,0,9,0,9306,0.775,23
13169,0,21000,60,0.1839,411.62,5,2,120000,1,40695,2,15.31,37316,0,7,0,23377,0.903,23
13170,0,5000,60,0.1149,109.94,2,3,43800,3,40695,2,19.62,37987,0,12,0,7537,0.428,16
13171,0,2400,36,0.1599,84.37,4,1,36069,3,40695,2,20.96,38838,2,5,0,1869,0.89,5
13172,0,7125,60,0.2025,189.77,6,1,200000,1,40695,2,4.45,35065,2,9,0,7823,0.636,20
13173,0,4000,36,0.1099,130.94,2,3,14400,2,40695,2,15.58,32356,0,8,0,5075,0.387,10
13174,0,8000,36,0.0699,246.99,1,2,65000,2,40695,2,16.5,36039,2,15,0,10893,0.502,53
13175,0,6000,36,0.0999,193.58,2,1,50000,3,40695,2,24.07,35278,0,4,0,36773,0.855,21
13176,0,19750,60,0.2322,559.27,6,2,72500,1,40695,2,19.96,33664,0,15,0,21544,0.987,44
13177,0,11300,36,0.0999,364.57,2,1,42000,2,40695,2,26.69,36708,1,8,0,13072,0.611,42
13178,1,24000,60,0.2285,674.51,6,1,72000,3,40695,2,14,35186,2,11,0,8515,0.926,19
13179,0,3600,36,0.1399,123.03,3,1,69000,3,40695,2,10,37987,2,8,0,10766,0.809,15
13180,1,35000,36,0.1839,904.17,5,2,300000,1,40695,2,16.12,32874,1,9,0,47393,0.9,32
13181,0,6000,36,0.0999,193.58,2,2,120000,1,40695,2,8.29,32843,0,7,0,13342,0.834,37
13182,1,2000,60,0.1523,47.83,3,2,42000,3,40695,2,11.17,36281,1,11,0,6225,0.346,30
13183,0,5000,36,0.1523,173.9,3,1,29000,3,40695,2,21.14,39508,2,8,0,1806,0.19,8
13184,0,35000,36,0.1349,740.54,3,2,381450,3,40695,2,3.96,35309,0,10,0,6649,0,27
13185,0,4500,36,0.1059,146.46,2,2,42000,3,40695,2,10.91,27576,2,8,0,7417,0.815,12
13186,0,32000,60,0.2025,538,6,1,93996,1,40695,2,4.32,32964,1,9,0,2789,0.418,40
13187,0,28000,60,0.1599,436.42,4,2,77500,1,40695,2,5.56,31107,2,10,0,11312,0.498,30
13188,0,8000,60,0.1649,196.64,4,3,84875,3,40695,2,11.71,36251,1,5,0,29627,0.965,9
13189,0,5200,36,0.0849,164.13,1,2,61250,3,40695,2,15.8,34973,2,11,0,16955,0.356,14
13190,0,7000,36,0.1599,246.07,4,3,50400,1,40695,2,8.05,36526,1,5,0,7800,0.743,17
13191,0,4000,60,0.1879,103.31,5,3,24000,3,40695,2,5.55,39448,0,4,0,4355,0.751,4
13192,0,25000,36,0.1099,818.35,2,1,90000,1,40695,2,15.97,32994,0,12,0,36930,0.496,28
13193,1,16800,36,0.1099,549.94,2,2,80000,1,40695,2,24.71,32448,0,15,0,16250,0.178,27
13194,0,2200,36,0.1523,76.52,3,1,24000,3,40695,2,3.25,39569,2,5,0,1075,0.717,5
13195,0,35000,60,0.1799,543.31,5,1,65000,2,40695,2,7.11,34973,2,7,0,19042,0.516,17
13196,1,2800,36,0.1149,92.32,2,3,27560,3,40695,2,23.38,34182,1,10,0,8200,0.4,34
13197,0,25000,60,0.1149,343.56,2,2,40000,1,40695,2,5.7,35339,0,7,0,7479,0.376,23
13198,1,1525,36,0.1523,53.04,3,1,26989.22,1,40695,2,3.82,39417,1,8,0,288,0.16,8
13199,0,10000,36,0.1059,325.45,2,2,63000,2,40695,2,14.7,37834,0,10,0,7194,0.679,20
13200,0,2400,36,0.0849,75.76,1,2,67900,2,40695,2,21.7,30407,2,17,0,15568,0.32,47
13201,0,7500,36,0.1099,245.51,2,1,35000,2,40695,2,24.45,38078,0,12,0,10961,0.681,17
13202,1,5700,36,0.1299,192.03,3,1,35000,1,40695,2,16.46,38718,0,12,0,3487,0.32,26
13203,0,3000,36,0.1562,104.91,4,1,25000,2,40695,2,15.89,38808,2,2,0,1009,0.917,11
13204,0,4800,36,0.0599,123.96,1,1,89000,1,40695,2,2.76,35400,1,6,0,8447,0.369,26
13205,0,2200,36,0.0749,68.43,1,1,35360,2,40695,2,13.91,38078,0,4,0,188,0.111,7
13206,0,6000,36,0.1199,199.26,2,1,55560,3,40695,2,7.82,32752,2,12,0,5979,0.43,17
13207,0,35000,36,0.1349,1187.57,3,2,120000,1,40695,2,16.34,33239,0,8,0,44287,0.773,29
13208,0,31725,60,0.2174,535.7,6,2,130000,1,40695,2,22.73,34700,0,9,0,19286,0.927,34
13209,0,2500,36,0.1099,81.84,2,2,50400,2,40695,2,3.81,35431,0,4,0,5244,0.61,11
13210,0,16000,60,0.1479,258.12,3,1,28800,2,40695,2,5.21,37773,1,6,0,1317,0.123,7
13211,1,12000,60,0.1649,294.96,4,1,55000,2,40695,2,23.83,36647,0,4,0,114,0.02,32
13212,0,8000,36,0.0749,248.82,1,2,54000,3,40695,2,13.91,35339,0,11,0,6080,0.2,23
13213,0,18000,36,0.0849,360.61,1,1,86000,1,40695,2,28.28,33390,1,12,0,18641,0.5,22
13214,0,7000,36,0.1149,230.8,2,2,69600,2,40695,2,8.09,35735,0,8,0,1200,0.169,24
13215,0,25000,60,0.1299,361.7,3,3,137004,1,40695,2,29.38,29618,1,18,0,147897,0.038,38
13216,0,3000,36,0.1149,98.92,2,2,100000,3,40695,2,18.31,36312,0,13,0,11712,0.669,34
13217,0,25000,60,0.1479,592,3,1,112678,1,40695,2,17.41,34943,1,12,0,54481,0.589,35
13218,0,6400,36,0.1059,208.29,2,1,36000,1,40695,2,13.83,29465,0,7,0,16283,0.895,16
13219,0,5000,36,0.0749,155.51,1,2,144000,3,40695,2,10.82,35521,0,6,0,14298,0.753,16
13220,0,9000,36,0.1059,292.91,2,2,40000,1,40695,2,24.93,35217,6,17,0,15632,0.22,50
13221,0,10400,36,0.1149,342.91,2,3,38000,2,40695,2,7.07,36647,0,6,0,667,0.046,16
13222,0,24000,60,0.1349,358.3,3,2,68004,1,40695,2,18.74,35977,0,14,0,24941,0.314,43
13223,0,27500,36,0.1199,913.27,2,3,85000,1,40695,2,13.45,35339,0,7,0,30955,0.642,43
13224,1,1800,36,0.1299,60.65,3,1,145000,1,40695,2,4.49,33635,0,3,0,494,0.014,14
13225,0,10000,36,0.0749,311.02,1,1,50000,1,40695,2,18.12,38139,2,9,0,6588,0.228,36
13226,0,22000,60,0.2174,604.37,6,2,155000,3,40695,2,7.18,37104,0,12,0,5861,0.456,26
13227,0,1000,36,0.1059,32.55,2,2,36000,2,40695,2,22.87,24777,0,9,0,5120,0.512,39
13228,1,5000,36,0.1349,169.66,3,1,45000,3,40695,2,14.48,38626,2,5,0,3152,0.7,7
13229,0,6000,36,0.1149,197.83,2,2,70000,1,40695,2,6.84,36951,2,8,0,7575,0.395,44
13230,0,3600,36,0.0699,111.15,1,3,40000,3,40695,2,10.47,37165,3,7,0,331,0.165,20
13231,0,18000,36,0.0699,555.71,1,2,110000,1,40695,2,17.16,33208,0,15,0,1264,0.016,36
13232,0,16000,36,0.1149,527.55,2,1,105000,1,40695,2,15.42,35765,1,20,0,47496,0.452,54
13233,0,11500,36,0.0699,230.01,1,3,56000,2,40695,2,20.08,35400,0,8,0,12450,0.29,22
13234,0,6125,36,0.0749,190.5,1,1,70000,1,40695,2,11.16,38261,1,12,0,1646,0.118,15
13235,0,7500,36,0.0999,241.97,2,1,60000,1,40695,2,17.46,36161,1,8,0,740,0.154,10
13236,0,4000,36,0.1059,130.18,2,1,49000,1,40695,2,11.73,36982,1,9,0,6142,0.445,20
13237,0,3800,36,0.0599,115.59,1,2,21600,2,40695,2,12.5,33909,1,9,0,1001,0.031,23
13238,0,4000,36,0.1799,144.59,5,1,36000,1,40695,2,4.43,39448,0,5,0,3042,0.742,5
13239,0,7500,36,0.0749,233.27,1,1,31000,2,40695,2,23.11,37926,0,6,0,9966,0.738,20
13240,0,28000,60,0.2025,468.75,6,2,112500,1,40695,2,17.78,35339,2,15,1,17419,0.579,37
13241,0,8000,36,0.1199,265.68,2,2,75000,2,40695,2,14.96,38078,1,14,0,10822,0.591,25
13242,0,12000,36,0.0699,370.48,1,1,70000,1,40695,2,20.33,35400,0,7,0,3231,0.127,23
13243,0,6400,36,0.1099,209.5,2,1,20000,2,40695,2,13.74,35977,1,3,0,264,0.377,7
13244,0,13625,36,0.1099,446.01,2,1,64900,1,40695,2,23.72,37104,0,16,0,9513,0.71,31
13245,0,15000,36,0.1299,505.34,3,2,370000,1,40695,2,5.64,34243,0,13,0,8078,0.685,44
13246,0,10000,36,0.1399,341.73,3,2,85000,3,40695,2,12.65,29373,2,7,0,24308,0.984,21
13247,0,14400,36,0.0999,464.58,2,2,65000,1,40695,2,12.37,34394,0,9,0,8745,0.572,22
13248,0,16000,60,0.1149,241.87,2,2,72000,3,40695,2,16.75,34394,0,9,1,3617,0.134,18
13249,0,9950,36,0.1299,335.21,3,1,30784,3,40695,2,24.32,36586,0,9,0,8647,0.882,15
13250,1,35000,60,0.1799,543.94,5,2,180000,1,40695,2,15.43,34731,1,9,0,0,0,42
13251,1,15000,60,0.1299,268.43,3,1,42500,2,40695,2,13.86,32782,0,7,0,5985,0.575,23
13252,0,18000,36,0.1099,589.22,2,2,103992,1,40695,2,24,33573,0,12,0,41036,0.621,43
13253,0,4800,60,0.1649,117.99,4,1,30000,3,40695,2,6.32,36982,3,14,0,4156,0.457,29
13254,0,5000,36,0.0699,154.37,1,2,45000,3,40695,2,8.51,38292,0,12,0,3998,0.288,14
13255,1,8000,36,0.0999,258.1,2,1,50000,1,40695,2,20.52,36495,1,6,0,960,0.218,16
13256,0,10000,36,0.0749,311.02,1,1,60000,1,40695,2,27.98,34669,0,13,0,10642,0.502,27
13257,0,10000,36,0.0999,322.63,2,1,85248,3,40695,2,6.36,36770,0,8,0,18388,0.855,24
13258,0,5000,36,0.0599,152.09,1,2,60000,2,40695,2,11.48,34121,1,8,0,2252,0.036,24
13259,0,20000,36,0.1199,664.2,2,1,350000,1,40695,2,12.22,34578,0,8,0,27733,0.804,24
13260,0,3200,36,0.0849,101.01,1,1,55000,2,40695,2,17.41,35490,0,6,0,12073,0.943,12
13261,0,1900,36,0.1349,64.47,3,1,19392,2,40695,2,2.66,36495,0,3,1,1499,0.833,21
13262,0,20000,36,0.1199,573.7,2,2,57000,1,40695,2,13.79,35827,0,12,0,19863,0.835,16
13263,0,12000,36,0.1099,392.81,2,1,120000,3,40695,2,9.72,25842,0,12,0,17285,0.804,21
13264,0,7000,36,0.1099,229.14,2,1,45000,3,40695,2,19.2,36739,0,12,0,18196,0.868,22
13265,0,2000,36,0.1059,65.09,2,1,19200,2,40695,2,16.06,38292,0,7,0,6340,0.834,17
13266,0,7000,36,0.1199,232.47,2,2,75000,3,40695,2,16.56,34700,0,12,0,13497,0.865,19
13267,0,5600,36,0.1599,196.86,4,1,75000,2,40695,2,21,35370,0,10,0,5412,0.887,15
13268,0,15000,60,0.1879,387.38,5,2,98500,1,40695,2,23.81,36739,1,13,0,17083,0.842,28
13269,0,12000,36,0.0749,373.22,1,3,51000,2,40695,2,7.81,32752,1,21,0,9913,0.131,40
13270,0,8050,60,0.1523,192.49,3,2,36500,1,40695,2,19.82,30713,1,16,1,8653,0.421,31
13271,0,12375,36,0.1149,408.02,2,2,56000,1,40695,2,20.04,34486,0,16,0,2128,0.062,53
13272,0,12000,60,0.2025,319.6,6,1,36000,3,40695,2,18.7,38838,0,6,0,9693,0.95,9
13273,0,25000,60,0.1349,361.75,3,2,130000,3,40695,2,17.25,33786,0,16,0,25335,0.257,48
13274,0,6000,36,0.1099,196.41,2,1,98000,3,40695,2,6.4,35065,0,7,0,6493,0.676,20
13275,0,7800,60,0.2025,207.74,6,1,95000,1,40695,2,23.1,34213,0,19,0,32517,0.869,29
13276,0,12000,60,0.1649,294.96,4,1,65000,3,40695,2,15.69,34881,1,10,0,8434,0.497,25
13277,0,5000,36,0.1199,166.05,2,1,71000,2,40695,2,21.95,31352,0,7,0,44649,0.948,15
13278,0,11200,36,0.1199,371.95,2,1,87500,1,40695,2,19.01,36100,0,10,0,17982,0.895,22
13279,0,4800,36,0.1199,159.41,2,1,50000,3,40695,2,20.28,34851,0,8,0,16910,0.726,16
13280,0,3600,36,0.0749,111.97,1,1,32000,3,40695,2,7.88,34335,0,3,0,644,0.029,15
13281,0,32775,60,0.1839,514.69,5,2,230000,1,40695,2,16.41,33359,0,18,0,118847,0.786,33
13282,0,3050,36,0.0699,94.17,1,1,36000,3,40695,2,9.8,38869,0,5,0,1523,0.142,5
13283,0,7000,36,0.0749,217.72,1,1,99100,3,40695,2,15.73,37895,1,15,0,9222,0.296,24
13284,0,8000,36,0.1199,265.68,2,2,82000,1,40695,2,24.41,35612,3,19,0,14223,0.399,32
