id,Label,loan_amnt,,int_rate,installment,grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,dti,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc
1497,6.03,11000,36,0.0603,334.8,1,2,65500,3,40878,2,15.33,33147,0,16,0,10581,0.323,49
1498,10.65,20500,60,0.1065,442.15,2,3,78586,3,40878,2,2.29,29129,0,19,0,3564,0.038,46
1499,18.25,15000,60,0.1825,382.95,4,1,67200,2,40878,2,13.41,38869,0,12,0,17350,0.732,21
1500,12.69,8475,36,0.1269,284.3,2,1,38423.87,2,40878,2,22.27,31533,1,17,0,17813,0.582,24
1501,14.65,9250,36,0.1465,319.08,3,1,40000,3,40878,2,24.96,35125,2,11,0,20844,0.775,21
1502,8.9,6000,36,0.089,190.52,1,1,36000,2,40878,2,13.9,35855,0,9,0,9693,0.713,20
1503,15.27,9400,60,0.1527,224.96,3,2,29280,3,40878,2,0.74,39387,1,5,0,142,0.019,11
1504,6.62,5000,36,0.0662,153.52,1,2,64000,2,40878,2,1.54,36770,0,12,0,4690,0.119,20
1505,7.9,3500,36,0.079,109.52,1,1,63945,3,40878,2,13.76,36281,0,11,0,4926,0.64,23
1506,6.62,7500,36,0.0662,230.28,1,1,27600,3,40878,2,24.04,36831,0,7,0,7664,0.295,13
1507,16.29,3625,36,0.1629,127.97,4,1,19800,3,40878,2,20.85,33147,0,5,0,400,0.301,28
1508,7.51,4000,36,0.0751,124.45,1,1,47000,3,40878,2,15.63,36495,3,18,0,1625,0.044,30
1509,13.49,18825,60,0.1349,433.07,3,1,50000,1,40878,2,25.03,35977,1,9,0,9141,0.63,18
1510,7.9,5500,36,0.079,172.1,1,3,17500,3,40878,2,17.62,32478,0,8,0,6689,0.314,13
1511,20.3,31300,60,0.203,834.5,5,2,75000,1,40878,2,21.84,29646,1,30,0,25974,0.439,63
1512,12.69,26000,60,0.1269,587.47,2,1,49000,1,40878,2,21.92,33239,0,15,0,27828,0.597,24
1513,11.71,12000,36,0.1171,396.92,2,1,41000,3,40878,2,11,38808,1,6,0,11529,0.579,10
1514,13.49,4250,60,0.1349,97.77,3,1,30000,1,40878,2,18.12,38384,0,10,0,9442,0.855,15
1515,12.69,6000,36,0.1269,201.27,2,2,50000,3,40878,2,15.31,30317,0,7,0,15348,0.857,24
1516,10.65,18000,36,0.1065,586.32,2,1,63000,3,40878,2,6.55,34639,0,6,0,11530,0.505,13
1517,16.77,20000,60,0.1677,494.59,4,2,56500,1,40878,2,20.73,30437,1,17,0,27025,0.593,29
1518,16.29,3250,36,0.1629,114.73,4,1,14400,1,40878,2,15.17,37712,0,5,0,3144,0.616,9
1519,13.49,22000,60,0.1349,506.11,3,2,75000,1,40878,2,9.46,34213,0,7,0,7205,0.766,16
1520,14.27,8000,60,0.1427,187.27,3,2,62400,1,40878,2,16.56,37347,1,9,0,8821,0.604,28
1521,17.27,12650,60,0.1727,316.23,4,1,61500,3,40878,2,12.86,33208,1,9,0,11200,0.83,27
1522,10.65,8875,36,0.1065,289.09,2,2,33000,1,40878,2,23.75,36708,1,7,0,9012,0.71,18
1523,15.96,20000,60,0.1596,485.94,3,2,112000,1,40878,2,10.53,31898,3,10,0,43627,0.686,20
1524,17.27,20000,60,0.1727,499.96,4,2,40406,1,40878,2,17.52,36495,0,7,0,7801,0.703,31
1525,10.65,27600,60,0.1065,595.29,2,2,78000,1,40878,2,25.06,34213,0,6,0,13029,0.515,34
1526,19.91,23000,60,0.1991,608.21,5,1,45600,1,40878,2,18.68,34700,0,6,0,0,0,44
1527,12.42,20000,60,0.1242,449.15,2,2,55000,1,40878,2,20.12,30864,1,10,0,38763,0.606,34
1528,10.65,15000,60,0.1065,323.53,2,2,68004,3,40878,2,23.13,36039,0,21,0,7505,0.225,40
1529,18.64,18000,60,0.1864,463.38,5,2,132000,3,40878,2,11.29,28065,0,13,0,38491,0.916,31
1530,9.91,12000,36,0.0991,386.7,2,2,42000,2,40878,2,10.57,35034,1,15,0,12609,0.175,41
1531,6.03,6000,36,0.0603,182.62,1,2,50364,3,40878,2,15.06,31107,1,8,0,29274,0.384,32
1532,7.51,7500,36,0.0751,233.34,1,2,57200,2,40878,2,8.18,37712,0,5,0,3356,0.336,21
1533,12.42,10000,36,0.1242,334.16,2,1,60000,3,40878,2,17.62,37226,0,14,0,12281,0.719,27
1534,8.9,35000,36,0.089,1111.37,1,2,120000,1,40878,2,17.02,36312,0,13,0,106406,0.456,46
1535,6.03,12000,36,0.0603,365.23,1,2,74004,3,40878,2,9.65,35400,0,9,0,6110,0.164,12
1536,6.03,13150,36,0.0603,400.23,1,3,72000,3,40878,2,15.52,34274,0,11,0,22109,0.143,25
1537,13.49,1200,36,0.1349,40.72,3,2,60000,2,40878,2,22.4,36770,1,9,0,10980,0.947,20
1538,13.49,5000,36,0.1349,169.66,3,1,19800,3,40878,2,11.94,37591,3,4,0,7553,0.877,4
1539,19.03,12000,60,0.1903,311.49,5,2,35004,2,40878,2,12.14,36465,0,4,0,9047,0.983,13
1540,11.71,20000,36,0.1171,661.52,2,2,65000,1,40878,2,9.58,32752,1,12,0,18267,0.537,36
1541,12.69,4300,36,0.1269,144.25,2,2,48000,2,40878,2,4.13,35947,2,3,1,4362,0.285,19
1542,18.25,5375,60,0.1825,137.23,4,1,19200,1,40878,2,11.56,38930,1,5,0,5368,0.813,7
1543,8.9,2200,36,0.089,69.86,1,2,50000,2,40878,2,21.65,37043,1,11,0,28958,0.657,30
1544,9.91,28000,60,0.0991,593.68,2,1,88000,1,40878,2,14.33,34060,0,8,0,2979,0.084,22
1545,10.65,5300,36,0.1065,172.64,2,2,32000,2,40878,2,7.13,35886,0,11,0,4326,0.412,17
1546,7.9,7500,36,0.079,234.68,1,1,42500,3,40878,2,4.26,30651,0,3,0,0,0,19
1547,14.27,12600,60,0.1427,294.95,3,3,74000,3,40878,2,4.41,38412,0,8,0,4481,0.28,9
1548,9.91,9250,36,0.0991,298.09,2,1,39000,1,40878,2,10.09,36281,0,6,0,18786,0.731,15
1549,8.9,7000,36,0.089,222.28,1,1,33000,2,40878,2,17.89,37561,2,7,0,7704,0.77,18
1550,15.96,20000,60,0.1596,485.94,3,2,65000,1,40878,2,24.92,36800,1,10,0,18414,0.877,22
1551,18.25,24000,60,0.1825,612.72,4,1,150000,1,40878,2,6.96,29099,2,9,0,21515,0.672,20
1552,6.62,10275,36,0.0662,315.49,1,1,32400,2,40878,2,27.78,35765,0,9,0,11362,0.346,41
1553,11.71,10000,36,0.1171,330.76,2,1,70000,2,40878,2,19.82,35582,0,12,0,20054,0.88,37
1554,18.64,24250,60,0.1864,624.27,5,2,46200,1,40878,2,21.32,35796,0,9,0,18894,0.9,22
1555,17.58,12000,60,0.1758,301.99,4,2,83000,1,40878,2,16.27,33086,0,10,0,26267,0.941,23
1556,7.9,12000,36,0.079,375.49,1,2,65000,3,40878,2,4.8,30590,0,8,0,12063,0.711,33
1557,16.77,7400,36,0.1677,262.99,4,1,37000,3,40878,2,19.91,37500,1,14,0,12235,0.632,15
1558,6.62,12000,36,0.0662,368.45,1,3,60000,2,40878,2,26.16,36220,0,11,0,9752,0.361,20
1559,6.03,10000,36,0.0603,304.36,1,2,60000,2,40878,2,14.84,34700,0,8,0,1440,0.027,19
1560,12.69,13200,60,0.1269,298.25,2,1,45000,2,40878,2,22.93,37591,0,5,0,8241,0.402,13
1561,13.49,10000,60,0.1349,230.05,3,1,48500,2,40878,2,25.51,36982,1,9,0,11224,0.597,22
1562,16.77,20000,36,0.1677,710.77,4,2,68000,1,40878,2,18.09,32509,0,18,0,24605,0.741,30
1563,11.71,20400,60,0.1171,450.81,2,2,94992,1,40878,2,11.52,35521,0,9,0,15755,0.436,23
1564,7.51,7500,36,0.0751,233.34,1,2,55000,2,40878,2,3.21,34394,1,10,0,7326,0.318,11
1565,21.67,23600,60,0.2167,647.39,6,2,73174.4,1,40878,2,7.94,36161,2,12,0,9046,0.288,17
1566,11.71,13000,60,0.1171,287.28,2,2,90000,3,40878,2,6.33,36739,0,8,0,4632,0.168,25
1567,14.65,25000,60,0.1465,590.17,3,1,60000,1,40878,2,18.14,36220,1,15,0,26863,0.478,34
1568,8.9,3000,36,0.089,95.26,1,1,12000,1,40878,2,6.8,38777,1,12,0,3382,0.305,14
1569,6.03,10000,36,0.0603,304.36,1,2,60000,1,40878,2,12.08,37987,0,8,0,6314,0.302,11
1570,12.42,12000,36,0.1242,400.99,2,2,54600,3,40878,2,14,36557,0,7,0,12007,0.945,23
1571,12.42,4800,36,0.1242,160.4,2,1,30000,1,40878,2,22.88,36800,0,10,0,3578,0.214,24
1572,10.65,15000,36,0.1065,488.6,2,2,75000,3,40878,2,16.34,37530,0,16,0,20796,0.598,29
1573,12.69,24000,60,0.1269,542.28,2,1,115000,3,40878,2,10.25,35247,0,12,0,25685,0.526,26
1574,14.65,20000,36,0.1465,689.89,3,2,150000,3,40878,2,5.62,37226,1,8,0,11551,0.845,20
1575,14.27,25000,60,0.1427,585.22,3,1,60000,3,40878,2,20.68,34608,0,9,0,19945,0.646,20
1576,12.42,3000,36,0.1242,100.25,2,2,81996,2,40878,2,23.65,35947,1,12,0,19092,0.712,35
1577,17.27,7875,60,0.1727,196.86,4,3,38400,2,40878,2,10.28,36708,1,3,0,9047,0.701,16
1578,11.71,35000,60,0.1171,773.44,2,2,75000,1,40878,2,20.02,32874,0,14,0,37503,0.404,33
1579,11.71,10000,36,0.1171,330.76,2,1,39600,2,40878,2,10.48,32813,0,7,1,9495,0.669,8
1580,7.51,5600,36,0.0751,174.23,1,1,43000,3,40878,2,20.51,36039,2,9,0,8514,0.348,26
1581,7.51,21000,36,0.0751,653.33,1,2,49200,1,40878,2,27.02,22890,1,8,0,14491,0.197,15
1582,7.51,12300,36,0.0751,382.67,1,1,45000,3,40878,2,22.29,36039,1,6,0,27282,0.791,22
1583,10.65,6000,36,0.1065,195.44,2,3,65000,3,40878,2,24.57,31990,1,19,0,27533,0.453,29
1584,11.71,14550,36,0.1171,481.26,2,2,45000,3,40878,2,15.6,36373,0,4,0,17588,0.931,13
1585,15.96,25600,36,0.1596,899.52,3,1,122000,1,40878,2,18.01,35004,2,10,0,34759,0.743,43
1586,14.65,22000,60,0.1465,519.35,3,2,93000,3,40878,2,6.93,37073,1,6,0,18667,0.718,13
1587,15.96,35000,60,0.1596,850.39,3,2,96000,1,40878,2,15.04,33635,1,4,0,28782,0.88,19
1588,14.27,7000,60,0.1427,163.86,3,2,45996,3,40878,2,12.18,35855,2,11,0,27126,0.671,16
1589,7.9,9000,36,0.079,281.62,1,2,59000,3,40878,2,12.26,35796,0,6,0,2647,0.913,12
1590,16.29,8000,36,0.1629,282.41,4,1,48000,2,40878,2,15.53,39114,1,6,0,7505,0.949,11
1591,14.27,6500,36,0.1427,223.01,3,2,48500,1,40878,2,11.36,36770,3,2,0,0,0.6231,28
1592,14.27,4000,36,0.1427,137.24,3,1,36000,3,40878,2,1.37,38961,1,4,0,1155,0.481,7
1593,19.91,14000,60,0.1991,370.22,5,2,47000,3,40878,2,11.31,34700,1,8,0,12103,0.716,18
1594,6.62,7000,36,0.0662,214.93,1,1,33000,3,40878,2,9.27,37226,0,7,0,3762,0.597,16
1595,15.96,15000,36,0.1596,527.06,3,1,48000,2,40878,2,14.78,36373,2,10,0,18197,0.919,19
1596,6.62,9925,36,0.0662,304.74,1,1,24000,3,40878,2,20.95,35521,0,10,0,16232,0.603,36
1597,17.27,15850,60,0.1727,396.22,4,1,28000,2,40878,2,15.9,38292,1,9,0,16398,0.653,22
1598,16.29,9000,36,0.1629,317.71,4,2,33098.88,2,40878,2,12.18,32874,0,4,0,11338,0.937,14
1599,6.62,1325,36,0.0662,40.69,1,3,39456,2,40878,2,26.22,36557,1,9,0,10791,0.438,29
1600,12.42,35000,60,0.1242,786.01,2,1,65000,1,40878,2,10.34,35186,0,5,0,17574,0.572,18
1601,7.51,6000,36,0.0751,186.67,1,1,30000,3,40878,2,22.12,36831,1,7,0,11485,0.542,28
1602,15.96,15000,36,0.1596,527.06,3,2,135000,1,40878,2,6.86,34790,1,12,0,11572,0.249,32
1603,12.69,35000,60,0.1269,790.82,2,1,60000,3,40878,2,1.5,35977,0,5,0,955,0.064,27
1604,15.27,10000,36,0.1527,347.98,3,1,64000,1,40878,2,3.64,37288,3,3,1,6565,0.691,10
1605,7.9,3000,36,0.079,93.88,1,3,35004,3,40878,2,15.7,38687,1,12,0,2689,0.146,30
1606,19.03,12000,60,0.1903,311.49,5,2,34000,3,40878,2,13.41,35247,2,6,0,10928,0.494,9
1607,10.65,6325,36,0.1065,206.03,2,1,55000,2,40878,2,3.77,37408,0,10,0,3859,0.216,16
1608,6.03,10000,36,0.0603,304.36,1,2,79992,3,40878,2,12.21,30987,1,15,0,10220,0.174,42
1609,8.9,12000,36,0.089,381.04,1,1,65000,2,40878,2,10.28,38626,0,3,0,2167,0.451,11
1610,10.65,4000,36,0.1065,130.3,2,1,12000,2,40878,2,8.9,39203,0,2,0,3354,0.453,4
1611,12.42,6500,36,0.1242,217.2,2,2,97296,3,40878,2,11.66,34486,1,9,0,7466,0.498,32
1612,17.27,29700,60,0.1727,742.45,4,1,58500,1,40878,2,11.49,34851,2,9,0,8322,0.158,48
1613,11.71,4000,36,0.1171,132.31,2,2,37620,2,40878,2,22.07,34366,1,8,0,6631,0.254,38
1614,7.9,15000,36,0.079,469.36,1,2,158000,1,40878,2,22.07,34912,0,18,0,23140,0.521,41
1615,14.27,35000,60,0.1427,819.3,3,2,65000,1,40878,2,23.8,36739,3,7,0,25631,0.695,32
1616,6.62,20000,36,0.0662,614.08,1,2,55000,1,40878,2,5.04,36312,0,18,0,10250,0.199,41
1617,12.69,24000,60,0.1269,542.28,2,2,220000,1,40878,2,8.05,36220,1,11,0,54079,0.412,28
1618,13.49,6500,36,0.1349,220.55,3,3,25000,2,40878,2,21.89,38322,1,5,0,0,0,17
1619,13.49,19750,60,0.1349,454.35,3,2,60000,1,40878,2,8.8,32478,1,9,0,19464,0.604,21
1620,12.69,9000,36,0.1269,301.91,2,2,80000,2,40878,2,18.38,35278,3,9,0,7904,0.868,27
1621,11.71,14400,60,0.1171,318.22,2,2,84000,3,40878,2,10.5,35125,0,12,0,8655,0.416,22
1622,15.96,10000,36,0.1596,351.38,3,1,280000,3,40878,2,6.27,37043,1,13,0,19467,0.917,15
1623,19.03,35000,60,0.1903,908.5,5,2,60000,1,40878,2,13.06,34639,0,7,0,20839,0.851,35
1624,24.11,24250,60,0.2411,699.18,6,2,108000,1,40878,2,12.27,34639,2,8,0,17522,0.99,28
1625,13.49,7800,36,0.1349,264.66,3,2,300000,1,40878,2,5.1,35827,3,8,0,38002,0.878,34
1626,12.42,16000,60,0.1242,359.32,2,1,40000,3,40878,2,12.39,36951,0,8,0,18531,0.859,27
1627,13.49,15000,60,0.1349,345.08,3,3,30000,3,40878,2,18.84,36557,0,9,0,8467,0.481,19
1628,21.28,24000,60,0.2128,653.07,6,2,81000,3,40878,2,12.27,31444,1,6,0,28980,0.932,9
1629,13.49,10000,36,0.1349,339.31,3,2,75000,2,40878,2,4.85,35034,2,6,0,2262,0.552,19
1630,12.69,12000,36,0.1269,402.54,2,1,80000,2,40878,2,18.34,38899,0,13,0,18008,0.711,21
1631,12.69,5500,36,0.1269,184.5,2,1,20000,2,40878,2,21.3,38047,2,9,0,13006,0.885,11
1632,12.42,4000,36,0.1242,133.67,2,1,36000,2,40878,2,15.13,37865,2,7,0,6899,0.5,16
1633,7.51,8000,36,0.0751,248.89,1,1,51400,2,40878,2,1.77,38899,2,7,0,1744,0.16,9
1634,18.64,25975,60,0.1864,668.68,5,2,46000,1,40878,2,11.8,38534,1,6,0,11259,0.946,10
1635,17.58,25000,60,0.1758,629.14,4,1,76000,1,40878,2,18.85,34790,0,8,0,23624,0.601,24
1636,14.27,30000,60,0.1427,702.26,3,2,70000,1,40878,2,17.98,35643,2,7,0,25756,0.681,29
1637,9.91,13000,60,0.0991,275.64,2,1,26004,3,40878,2,1.8,38108,0,6,0,3839,0.214,13
1638,15.27,15200,36,0.1527,528.93,3,2,96000,2,40878,2,22.19,34943,2,15,0,48872,0.905,21
1639,11.71,16000,60,0.1171,353.58,2,2,84855,1,40878,2,6.56,36526,0,9,0,952,0.124,16
1640,10.65,10000,36,0.1065,325.74,2,1,85000,3,40878,2,12.16,38749,0,7,0,6559,0.669,9
1641,17.58,28100,60,0.1758,707.16,4,1,57200,1,40878,2,23.1,36708,0,10,0,16219,0.747,24
1642,16.77,15000,36,0.1677,533.08,4,1,95000,2,40878,2,7.29,39234,1,5,0,5355,0.846,8
1643,11.71,12000,36,0.1171,396.92,2,1,48000,2,40878,2,8.85,38626,0,4,0,12184,0.818,8
1644,7.51,6000,36,0.0751,186.67,1,3,25000,3,40878,2,21.22,31199,0,4,0,7154,0.538,11
1645,14.27,20000,60,0.1427,468.17,3,2,80500,1,40878,2,9.17,34943,0,7,0,12842,0.885,14
1646,8.9,5000,36,0.089,158.77,1,1,40000,1,40878,2,23.19,37104,2,6,0,4592,0.792,15
1647,19.91,30000,60,0.1991,793.32,5,2,90000,1,40878,2,4.31,36008,0,6,0,13072,0.674,15
1648,6.03,8000,36,0.0603,243.49,1,2,86400,3,40878,2,7.32,30072,0,17,0,7736,0.055,53
1649,14.27,5000,36,0.1427,171.55,3,1,78500,2,40878,2,9.58,32174,2,18,0,7849,0.363,39
1650,12.69,15250,60,0.1269,344.57,2,2,31200,3,40878,2,26.62,36678,0,4,0,29590,0.83,15
1651,7.9,22000,36,0.079,688.39,1,1,80000,1,40878,2,16.14,36130,0,6,0,21625,0.804,29
1652,12.42,21000,60,0.1242,471.61,2,3,85000,1,40878,2,8.84,34943,1,10,0,26741,0.464,25
1653,7.51,5000,36,0.0751,155.56,1,2,55000,1,40878,2,28.21,35278,1,13,0,20060,0.599,33
1654,12.69,6250,36,0.1269,209.66,2,3,25899,2,40878,2,23.26,33878,2,10,0,16969,0.61,37
1655,7.9,28000,36,0.079,876.13,1,2,120000,1,40878,2,9.81,35370,1,12,0,9835,0.215,29
1656,10.65,6800,36,0.1065,221.5,2,1,57000,3,40878,2,18.63,34516,1,14,0,10024,0.872,33
1657,11.71,12000,36,0.1171,396.92,2,1,86496,3,40878,2,14.19,36892,0,6,0,12915,0.85,12
1658,14.27,20000,60,0.1427,468.17,3,1,83000,1,40878,2,10.08,36130,0,5,0,20443,0.818,11
1659,12.42,16800,36,0.1242,561.38,2,1,97000,2,40878,2,15.75,35370,1,9,0,22928,0.821,18
1660,18.64,30000,60,0.1864,772.29,5,2,105000,1,40878,2,12.69,30529,1,14,0,25482,0.511,50
1661,10.65,9000,36,0.1065,293.16,2,1,52000,3,40878,2,9.65,37165,0,4,0,9330,0.729,11
1662,9.91,5200,36,0.0991,167.57,2,2,36000,1,40878,2,22.67,36770,0,6,0,6764,0.878,11
1663,16.77,6000,36,0.1677,213.24,4,2,42000,3,40878,2,6.83,35125,0,4,0,7788,0.938,8
1664,12.69,15600,36,0.1269,523.3,2,1,60000,1,40878,2,11.42,38261,0,15,0,13875,0.72,20
1665,13.49,18000,60,0.1349,414.09,3,1,52000,3,40878,2,17.77,36831,2,8,0,12581,0.687,19
1666,9.91,11325,36,0.0991,364.95,2,1,29000,1,40878,2,16.8,36495,0,6,0,14921,0.862,12
1667,14.65,14000,36,0.1465,482.92,3,1,53000,1,40878,2,22.89,38565,1,7,0,10595,0.913,8
1668,8.9,13975,36,0.089,443.76,1,2,42000,2,40878,2,17.06,35674,0,11,0,20975,0.593,26
1669,7.9,24000,36,0.079,750.97,1,1,62004,1,40878,2,10.92,32721,0,5,0,19176,0.827,26
1670,7.9,7000,36,0.079,219.04,1,2,48000,2,40878,2,15.38,37500,1,11,0,9373,0.561,28
1671,12.42,6000,36,0.1242,200.5,2,2,39996,3,40878,2,18.84,36526,1,8,0,2269,0.334,19
1672,12.42,14000,36,0.1242,467.82,2,3,52000,2,40878,2,13.82,32874,0,7,0,13205,0.786,24
1673,11.71,13800,60,0.1171,304.96,2,2,109000,1,40878,2,4.44,37347,0,9,0,9384,0.552,22
1674,17.27,16000,60,0.1727,399.97,4,1,57000,2,40878,2,10.91,32813,0,7,0,17289,0.874,16
1675,14.65,24000,60,0.1465,566.56,3,2,90000,1,40878,2,17.15,35462,1,13,0,17948,0.563,26
1676,11.71,18000,60,0.1171,397.77,2,2,40000,1,40878,2,2.1,38687,0,4,0,2188,0.125,11
1677,19.42,35000,60,0.1942,916.03,5,2,220000,1,40878,2,11.41,35278,0,16,0,4808,0.239,26
1678,13.49,12000,60,0.1349,276.06,3,1,50000,3,40878,2,10.61,37226,2,7,0,9931,0.658,17
1679,12.69,8000,36,0.1269,268.36,2,1,36000,2,40878,2,11.13,36678,0,6,0,10736,0.82,20
1680,14.27,25000,60,0.1427,585.22,3,2,117000,1,40878,2,12.71,26816,1,12,0,29323,0.726,39
1681,10.65,1000,36,0.1065,32.58,2,1,12000,3,40878,2,4,31138,1,3,0,849,0.283,7
1682,6.62,5000,36,0.0662,153.52,1,3,30000,3,40878,2,13.76,37773,0,7,0,6759,0.845,14
1683,17.58,8500,60,0.1758,213.91,4,1,75000,3,40878,2,8.4,35674,1,13,0,8100,0.91,21
1684,12.69,22000,60,0.1269,497.09,2,2,91663,1,40878,2,11.98,36951,2,7,0,13726,0.641,22
1685,16.77,10000,36,0.1677,355.39,4,3,45000,3,40878,2,8.43,38534,0,5,0,9107,0.959,15
1686,7.9,6000,36,0.079,187.75,1,2,139200,2,40878,2,20.09,33178,0,19,0,33725,0.434,31
1687,19.42,30000,36,0.1942,1106.07,5,2,90000,3,40878,2,7.95,36312,0,10,0,24488,0.751,27
1688,6.62,16000,36,0.0662,491.26,1,2,100000,2,40878,2,9.77,32660,4,16,0,24860,0.376,40
1689,12.42,3000,60,0.1242,67.38,2,2,106800,2,40878,2,6.6,35765,5,13,0,309,0.007,46
1690,13.49,16000,60,0.1349,368.08,3,2,62000,3,40878,2,17.13,34121,3,8,0,15489,0.704,33
1691,16.29,12000,36,0.1629,423.61,4,1,125000,3,40878,2,6.1,38292,2,9,0,12136,0.442,21
1692,20.89,35000,60,0.2089,944.71,6,2,100000,1,40878,2,9.31,35278,2,16,0,11818,0.402,54
1693,9.91,5000,36,0.0991,161.13,2,1,31000,3,40878,2,19.01,37012,2,11,0,2562,0.434,24
1694,12.69,13000,36,0.1269,436.09,2,1,118000,3,40878,2,6.33,36069,0,9,0,20564,0.898,16
1695,10.65,11200,36,0.1065,364.83,2,1,83000,1,40878,2,10.15,34455,0,7,0,16259,0.557,12
1696,17.27,12000,60,0.1727,299.98,4,1,36048,2,40878,2,20.51,37926,1,10,0,7113,0.195,18
1697,18.25,15000,60,0.1825,382.95,4,2,50004,3,40878,2,21.41,32782,0,10,0,14020,0.477,29
1698,23.13,35000,60,0.2313,989.29,6,2,220000,3,40878,2,18.36,36586,3,8,0,51941,0.932,28
1699,12.69,3200,36,0.1269,107.35,2,1,54000,3,40878,2,4.71,32933,1,10,0,4723,0.492,14
1700,12.42,6000,36,0.1242,200.5,2,1,30000,3,40878,2,8.92,39326,0,5,0,8061,0.63,7
1701,11.71,3100,36,0.1171,102.54,2,1,20000,3,40878,2,21.78,37135,0,5,0,11850,0.853,12
1702,9.91,5000,36,0.0991,161.13,2,3,25000,3,40878,2,23.18,36100,1,3,0,5135,0.315,28
1703,12.69,25000,36,0.1269,838.63,2,1,80000,1,40878,2,9.33,35370,0,17,0,15210,0.731,50
1704,16.77,5000,36,0.1677,177.7,4,2,89000,3,40878,2,24.54,33208,0,24,0,65029,0.926,33
1705,6.03,8800,36,0.0603,267.84,1,2,135000,2,40878,2,8.85,34486,0,14,0,32706,0.11,34
1706,14.27,6000,36,0.1427,205.86,3,1,55000,1,40878,2,24.55,36831,0,19,0,7891,0.805,43
1707,14.65,12000,36,0.1465,413.94,3,1,36888,3,40878,2,15.45,37347,1,7,0,5318,0.516,17
1708,15.96,8000,36,0.1596,281.1,3,1,48500,3,40878,2,23.51,38626,1,4,0,2349,0.87,12
1709,11.71,10000,36,0.1171,330.76,2,2,32000,1,40878,2,17.63,33939,0,6,0,12821,0.964,27
1710,15.27,21000,60,0.1527,502.57,3,2,90000,1,40878,2,13.23,35643,1,8,0,15471,0.494,18
1711,17.58,3975,60,0.1758,100.04,4,2,42000,3,40878,2,10.29,38808,0,9,0,10354,0.959,10
1712,17.58,19075,60,0.1758,480.04,4,1,41500,1,40878,2,23.91,36800,0,11,0,12838,0.707,17
1713,8.9,3000,36,0.089,95.26,1,1,61160,3,40878,2,8.24,35977,1,8,1,337,0.008,14
1714,14.27,5000,36,0.1427,171.55,3,3,60000,2,40878,2,17,38261,3,9,0,14748,0.649,13
1715,12.69,35000,60,0.1269,790.82,2,1,102000,1,40878,2,16.58,36342,0,8,0,26563,0.894,23
1716,12.42,10625,36,0.1242,355.04,2,1,30000,2,40878,2,23.36,37681,1,18,0,15037,0.911,26
1717,11.71,12000,36,0.1171,396.92,2,1,50000,1,40878,2,18.31,38412,0,8,0,10909,0.646,9
1718,16.77,9750,36,0.1677,346.5,4,1,24300,3,40878,2,12.74,38626,0,11,0,10597,0.635,14
1719,17.27,12000,36,0.1727,429.45,4,1,50000,2,40878,2,18.77,39264,0,5,0,6879,0.8,6
1720,19.03,21600,36,0.1903,792.1,5,1,120000,3,40878,2,9.71,36982,0,7,0,9760,0.813,12
1721,8.9,6000,36,0.089,190.52,1,2,26400,2,40878,2,8.91,37926,1,5,0,6620,0.625,9
1722,21.28,25450,60,0.2128,692.53,6,2,82000,1,40878,2,20.9,36617,3,11,0,24575,0.775,29
1723,7.51,3575,36,0.0751,111.23,1,1,45000,3,40878,2,14.59,38899,0,10,0,2429,0.097,15
1724,12.42,12000,36,0.1242,400.99,2,1,55000,3,40878,2,14.18,35674,0,6,0,6934,0.788,11
1725,11.71,3000,36,0.1171,99.23,2,1,30000,2,40878,2,10.68,36220,1,3,0,830,0.166,18
1726,8.9,7000,36,0.089,222.28,1,1,45000,3,40878,2,6.13,38322,3,17,0,9924,0.277,30
1727,11.71,21000,36,0.1171,694.6,2,2,60000,3,40878,2,3,34639,0,4,0,8296,0.628,13
1728,22.06,25000,60,0.2206,691.33,6,1,180000,3,40878,2,7.04,38384,1,5,0,11260,0.787,7
1729,14.27,12000,60,0.1427,280.91,3,2,68000,1,40878,2,9.35,32417,1,6,0,5067,0.676,11
1730,18.25,25000,60,0.1825,638.25,4,2,92604,3,40878,2,18.84,29860,2,20,0,27681,0.474,57
1731,6.03,6075,36,0.0603,184.9,1,2,79200,3,40878,2,10.17,35490,0,9,0,15279,0.358,30
1732,11.71,5000,36,0.1171,165.38,2,1,43000,3,40878,2,13.48,34943,0,3,0,3007,0.501,28
1733,15.27,10400,36,0.1527,361.9,3,1,38004,2,40878,2,19.58,36220,1,11,0,13017,0.632,20
1734,15.96,8000,36,0.1596,281.1,3,3,42000,3,40878,2,12.34,36617,2,7,0,12742,0.988,11
1735,12.42,11000,36,0.1242,367.57,2,1,85000,3,40878,2,18.17,36100,0,10,0,9908,0.877,19
1736,14.27,33600,60,0.1427,786.53,3,1,86000,3,40878,2,20.57,33329,0,6,0,45043,0.57,18
1737,14.27,12000,36,0.1427,411.71,3,1,75000,2,40878,2,24.56,38687,0,17,0,11222,0.935,24
1738,6.62,12000,36,0.0662,368.45,1,2,90000,1,40878,2,12.09,34060,2,8,0,16851,0.331,53
1739,15.96,11100,60,0.1596,269.7,3,2,50000,1,40878,2,24.12,36008,2,14,0,16205,0.737,52
1740,18.64,20000,36,0.1864,729.49,5,1,61000,3,40878,2,12.28,37926,1,13,0,10939,0.703,32
