Id,Probability
1666,0.058742107
1667,0.145284707
1668,0.073867668
1669,0.033266339
1670,0.075368268
1671,0.017095408
1672,0.183965887
1673,0.130035447
1674,0.012877991
1675,0.000000000
1676,0.041414507
1677,0.000000000
1678,0.002840793
1679,0.499915844
1680,0.466330178
1681,0.905857094
1682,0.609675291
1683,0.260840561
1684,0.519177866
1685,0.030205596
1686,0.000000000
1687,0.005110750
1688,0.607566546
1689,0.132823679
1690,0.755722581
1691,0.016098253
1692,0.006100856
1693,0.011125050
1694,0.011086322
1695,0.094362877
1696,0.130826890
1697,0.100959331
1698,0.283198064
1699,0.008331214
1700,0.002244125
1701,0.194154799
1702,0.310407570
1703,0.875015039
1704,0.060000473
1705,0.044682372
1706,0.219536855
1707,0.208904526
1708,0.001726230
1709,0.924601429
1710,0.000000000
1711,0.004377762
1712,0.070214253
1713,0.282236252
1714,0.055936456
1715,0.227948681
1716,0.105623476
1717,0.000000000
1718,0.114030981
1719,0.011607128
1720,0.036586304
1721,0.008642990
1722,0.156269043
1723,0.000000000
1724,0.104604085
1725,0.008898257
1726,0.098906915
1727,0.018223279
1728,0.057509641
1729,0.078899432
1730,0.000000000
1731,0.139094120
1732,0.184273568
1733,0.844311795
1734,0.166230384
1735,0.332519016
1736,0.000325525
1737,0.377712475
1738,0.063707734
1739,0.159956528
1740,0.392391090
1741,0.450812124
1742,0.046114049
1743,0.028139350
1744,0.000000000
1745,0.000000000
1746,0.040601169
1747,0.168853708
1748,0.002818249
1749,0.000000000
1750,0.041910585
1751,0.006683181
1752,0.021631665
1753,0.050784479
1754,0.015470181
1755,0.042497579
1756,0.042106223
1757,0.405278684
1758,0.007691203
1759,0.017061254
1760,0.004336364
1761,0.000000000
1762,0.021032700
1763,0.222529075
1764,0.303796745
1765,0.454555612
1766,0.083732731
1767,0.931945164
1768,0.648837378
1769,0.012847708
1770,0.018961625
1771,0.000000000
1772,0.119900645
1773,0.000000000
1774,0.290336778
1775,0.006941571
1776,0.260666396
1777,0.769728870
1778,0.119906383
1779,0.268595515
1780,0.070596886
1781,0.314760591
1782,0.052872929
1783,0.875425182
1784,0.108186141
1785,0.077569238
1786,0.019304577
1787,0.007380892
1788,0.011206289
1789,0.388343132
1790,0.088388192
1791,0.367836885
1792,0.048444023
1793,0.802890040
1794,0.056617026
1795,0.047153416
1796,0.652960974
1797,0.021945536
1798,0.000325525
1799,0.001776249
1800,0.157891420
1801,0.423030454
1802,0.211277753
1803,0.006548332
1804,0.000000000
1805,0.201669728
1806,0.098611756
1807,0.144543568
1808,0.440545989
1809,0.326988651
1810,0.789863017
1811,0.670091359
1812,0.056496335
1813,0.086944370
1814,0.104391354
1815,0.000000000
1816,0.049104287
1817,0.002876344
1818,0.031832973
1819,0.020325439
1820,0.414370966
1821,0.057852975
1822,0.179941711
1823,0.060624783
1824,0.091860458
1825,0.060510838
1826,0.011565393
1827,0.194505848
1828,0.552168012
1829,0.087305170
1830,0.000325525
1831,0.212616546
1832,0.499269877
1833,0.028994045
1834,0.158786148
1835,0.000000000
1836,0.182240633
1837,0.522627298
1838,0.000000000
1839,0.188419816
1840,0.547497672
1841,0.004829778
1842,0.380561639
1843,0.002608819
1844,0.516876948
1845,0.015935149
1846,0.201026565
1847,0.085068957
1848,0.002648954
1849,0.170815471
1850,0.135031344
1851,0.162759241
1852,0.155039596
1853,0.000000000
1854,0.066730882
1855,0.202417153
1856,0.783394464
1857,0.004893597
1858,0.723209438
1859,0.000325525
1860,0.015506738
1861,0.547068974
1862,0.076807499
1863,0.310077255
1864,0.029222404
1865,0.001694284
1866,0.103467123
1867,0.049151216
1868,0.011696127
1869,0.082800312
1870,0.000000000
1871,0.097286898
1872,0.000000000
1873,0.002336646
1874,0.819348346
1875,0.000325525
1876,0.417705911
1877,0.012404141
1878,0.000325525
1879,0.011622894
1880,0.121281382
1881,0.000000000
1882,0.008763957
1883,0.293938463
1884,0.167543178
1885,0.050186162
1886,0.010156970
1887,0.281657897
1888,0.023790158
1889,0.274508030
1890,0.396587816
1891,0.757215397
1892,0.000000000
1893,0.018770758
1894,0.071253933
1895,0.112640178
1896,0.000000000
1897,0.110078652
1898,0.034955792
1899,0.021173204
1900,0.217179939
1901,0.118499154
1902,0.082074300
1903,0.000000000
1904,0.156776037
1905,0.118680415
1906,0.125821044
1907,0.306769912
1908,0.247522398
1909,0.004407157
1910,0.080840768
1911,0.265861634
1912,0.105839716
1913,0.011840711
1914,0.073832247
1915,0.016018647
1916,0.000000000
1917,0.072282986
1918,0.000325525
1919,0.022466184
1920,0.100091282
1921,0.823988518
1922,0.330881402
1923,0.029046296
1924,0.616111536
1925,0.212657601
1926,0.043539779
1927,0.096985057
1928,0.588893054
1929,0.028122486
1930,0.047868064
1931,0.030651982
1932,0.006914685
1933,0.030727517
1934,0.462469514
1935,0.015541204
1936,0.207639920
1937,0.059956893
1938,0.531769679
1939,0.629059493
1940,0.024806920
1941,0.064084625
1942,0.001776249
1943,0.049796707
1944,0.010263886
1945,0.155830148
1946,0.057764525
1947,0.567892453
1948,0.120153210
1949,0.107486751
1950,0.064096527
1951,0.074565262
1952,0.000000000
1953,0.117372296
1954,0.262202916
1955,0.009434431
1956,0.366329074
1957,0.007691203
1958,0.296017732
1959,0.413227651
1960,0.556282871
1961,0.014977272
1962,0.154364208
1963,0.190795064
1964,0.098251236
1965,0.035197605
1966,0.196305915
1967,0.087286574
1968,0.276725999
1969,0.085831825
1970,0.164919495
1971,0.000325525
1972,0.051960715
1973,0.124576249
1974,0.029306490
1975,0.205067942
1976,0.018865470
1977,0.101095109
1978,0.114504471
1979,0.000000000
1980,0.866663873
1981,0.000325525
1982,0.384674482
1983,0.233305335
1984,0.020928360
1985,0.002346132
1986,0.061175054
1987,0.000000000
1988,0.205224309
1989,0.007939747
1990,0.117176352
1991,0.707023619
1992,0.064320419
1993,0.222048109
1994,0.098240749
1995,0.636531200
1996,0.117223179
1997,0.229019712
1998,0.026168118
1999,0.044528563
2000,0.273045181
2001,0.000000000
2002,0.704754215
2003,0.013649154
2004,0.000325525
2005,0.002244125
2006,0.586727099
2007,0.000000000
2008,0.000000000
2009,0.175114920
2010,0.355932714
2011,0.126202696
2012,0.180481622
2013,0.267018979
2014,0.058733613
2015,0.065733669
2016,0.023587792
2017,0.278591680
2018,0.069258821
2019,0.021567392
2020,0.031982392
2021,0.079893785
2022,0.172954707
2023,0.752580196
2024,0.675014658
2025,0.010708023
2026,0.894856847
2027,0.019081230
2028,0.210354234
2029,0.000000000
2030,0.004301430
2031,0.000325525
2032,0.000000000
2033,0.076868170
2034,0.028424983
2035,0.007298727
2036,0.000000000
2037,0.054414346
2038,0.002833182
2039,0.100957017
2040,0.015782467
2041,0.000000000
2042,0.094663916
2043,0.152142195
2044,0.029497162
2045,0.017514611
2046,0.044715324
2047,0.699578559
2048,0.050869446
2049,0.171150492
2050,0.737695292
2051,0.167783246
2052,0.040199155
2053,0.243634265
2054,0.174940938
2055,0.076662035
2056,0.005697802
2057,0.114355027
2058,0.000000000
2059,0.000000000
2060,0.000325525
2061,0.013067963
2062,0.007370386
2063,0.241095492
2064,0.215949013
2065,0.005188248
2066,0.123051749
2067,0.057061710
2068,0.000000000
2069,0.008687568
2070,0.089438288
2071,0.218154320
2072,0.013287945
2073,0.240180791
2074,0.022166612
2075,0.017471386
2076,0.000325525
2077,0.648562454
2078,0.024509123
2079,0.004107707
2080,0.180532738
2081,0.451879731
2082,0.589360785
2083,0.006729619
2084,0.857672685
2085,0.233732078
2086,0.016855365
2087,0.771132339
2088,0.174455559
2089,0.161424391
2090,0.298684509
2091,0.151510393
2092,0.297321875
2093,0.027313869
2094,0.071476256
2095,0.084863475
2096,0.386217826
2097,0.109390519
2098,0.030710896
2099,0.142289066
2100,0.235322025
2101,0.104362818
2102,0.182954727
2103,0.041336722
2104,0.255752620
2105,0.179131860
2106,0.088872093
2107,0.744030497
2108,0.000000000
2109,0.004817059
2110,0.253220625
2111,0.734448980
2112,0.064688492
2113,0.029352935
2114,0.000000000
2115,0.010148248
2116,0.004336364
2117,0.154635588
2118,0.059737418
2119,0.000000000
2120,0.393443619
2121,0.175114975
2122,0.000000000
2123,0.800477767
2124,0.912209698
2125,0.624514771
2126,0.522802008
2127,0.004336364
2128,0.069353201
2129,0.021683550
2130,0.071223627
2131,0.009584751
2132,0.020294651
2133,0.168082733
2134,0.906033223
2135,0.097521277
2136,0.000325525
2137,0.056040550
2138,0.015841671
2139,0.588629203
2140,0.446993882
2141,0.036559669
2142,0.066565699
2143,0.000325525
2144,0.440545989
2145,0.740856224
2146,0.055144434
2147,0.031476189
2148,0.002840793
2149,0.000000000
2150,0.007691203
2151,0.187975897
2152,0.000000000
2153,0.192841319
2154,0.000000000
2155,0.493181981
2156,0.082008405
2157,0.121723714
2158,0.000325525
2159,0.058991980
2160,0.087779068
2161,0.000000000
2162,0.177253562
2163,0.239521520
2164,0.857472105
2165,0.040031591
2166,0.038742216
2167,0.028127753
2168,0.512396229
2169,0.159247986
2170,0.000000000
2171,0.051139657
2172,0.019613933
2173,0.396616702
2174,0.058106813
2175,0.002909060
2176,0.041676850
2177,0.206281514
2178,0.549139466
2179,0.000000000
2180,0.066283470
2181,0.041498603
2182,0.515009507
2183,0.000325525
2184,0.397611801
2185,0.050553265
2186,0.020686311
2187,0.004158405
2188,0.415200905
2189,0.000000000
2190,0.646037517
2191,0.051698525
2192,0.635738329
2193,0.621476638
2194,0.009822912
2195,0.072436103
2196,0.000000000
2197,0.254716435
2198,0.252999014
2199,0.026077292
2200,0.021038900
2201,0.026019678
2202,0.196580757
2203,0.019800242
2204,0.421247603
2205,0.016256183
2206,0.831525376
2207,0.000000000
2208,0.114364419
2209,0.000325525
2210,0.006985318
2211,0.040773447
2212,0.712240732
2213,0.065780430
2214,0.000000000
2215,0.042565106
2216,0.552566196
2217,0.096874853
2218,0.001998566
2219,0.830816596
2220,0.000325525
2221,0.171624299
2222,0.534253381
2223,0.015436677
2224,0.008621110
2225,0.000000000
2226,0.077693782
2227,0.335356463
2228,0.188461952
2229,0.620443068
2230,0.016327650
2231,0.224232875
2232,0.100104244
2233,0.256275478
2234,0.441724374
2235,0.426996514
2236,0.302839671
2237,0.000000000
2238,0.000000000
2239,0.154832304
2240,0.005512809
2241,0.000000000
2242,0.131746862
2243,0.153760952
2244,0.206131894
2245,0.038872732
2246,0.227917186
2247,0.422643724
2248,0.084028426
2249,0.033536831
2250,0.002818249
2251,0.000000000
2252,0.217986375
2253,0.009171891
2254,0.281561061
2255,0.238233015
2256,0.816104970
2257,0.027899761
2258,0.100197656
2259,0.023085651
2260,0.014008167
2261,0.010780391
2262,0.003422160
2263,0.009206883
2264,0.901058018
2265,0.017270925
2266,0.034901920
2267,0.138148762
2268,0.077398926
2269,0.000000000
2270,0.643785400
2271,0.000325525
2272,0.022931572
2273,0.002574829
2274,0.000000000
2275,0.009678706
2276,0.563440529
2277,0.023119969
2278,0.029060111
2279,0.595548105
2280,0.009339422
2281,0.211342061
2282,0.012599686
2283,0.216346112
2284,0.144557170
2285,0.011949266
2286,0.242451082
2287,0.335736946
2288,0.021888943
2289,0.260426751
2290,0.332585022
2291,0.004109722
2292,0.004893597
2293,0.004869460
2294,0.180339922
2295,0.021812688
2296,0.178938496
2297,0.893067666
2298,0.052897677
2299,0.945655229
2300,0.023216997
2301,0.611962375
2302,0.006956985
2303,0.076085222
2304,0.008875379
2305,0.720511097
2306,0.157573454
2307,0.573274684
2308,0.000000000
2309,0.093477704
2310,0.287287963
2311,0.187131908
2312,0.097445684
2313,0.022708167
2314,0.000325525
2315,0.026033592
2316,0.051823587
2317,0.282376973
2318,0.215168058
2319,0.000000000
2320,0.198255868
2321,0.077041457
2322,0.680192242
2323,0.113899149
2324,0.082220803
2325,0.503367001
2326,0.000000000
2327,0.002608819
2328,0.000000000
2329,0.000000000
2330,0.394361805
2331,0.062649152
2332,0.304287953
2333,0.002608819
2334,0.190113084
2335,0.513503725
2336,0.000000000
2337,0.304914584
2338,0.451639410
2339,0.162758979
2340,0.882564479
2341,0.016117811
2342,0.021012199
2343,0.083496575
2344,0.000000000
2345,0.419988502
2346,0.012428967
2347,0.606244025
2348,0.000000000
2349,0.095195010
2350,0.053139527
2351,0.002624992
2352,0.035742783
2353,0.191513518
2354,0.169257154
2355,0.026245255
2356,0.000000000
2357,0.032110341
2358,0.853250811
2359,0.000325525
2360,0.219285345
2361,0.835043146
2362,0.080682129
2363,0.002894676
2364,0.574336063
2365,0.234640170
2366,0.046556234
2367,0.277790776
2368,0.000000000
2369,0.056942209
2370,0.852323633
2371,0.000000000
2372,0.675343286
2373,0.047651056
2374,0.037890417
2375,0.016626518
2376,0.000325525
2377,0.200113038
2378,0.052033563
2379,0.629995340
2380,0.151944036
2381,0.000325525
2382,0.108465603
2383,0.223092320
2384,0.083270579
2385,0.109548995
2386,0.016611170
2387,0.649880409
2388,0.000325525
2389,0.060782017
2390,0.758404991
2391,0.477141815
2392,0.000000000
2393,0.667692229
2394,0.630526602
2395,0.221432971
2396,0.120084232
2397,0.000325525
2398,0.054606483
2399,0.296861308
2400,0.018866491
2401,0.688429842
2402,0.180500247
2403,0.045816967
2404,0.090795080
2405,0.355592676
2406,0.410400693
2407,0.252180613
2408,0.232323350
2409,0.000000000
2410,0.069043405
2411,0.148653673
2412,0.135239842
2413,0.285278435
2414,0.093924419
2415,0.272909738
2416,0.392003768
2417,0.872479371
2418,0.005697802
2419,0.029753278
2420,0.015250699
2421,0.000000000
2422,0.163719997
2423,0.000325525
2424,0.054299332
2425,0.033161197
2426,0.266144625
2427,0.031496829
2428,0.000325525
2429,0.027760683
2430,0.016018647
2431,0.262962357
2432,0.423617058
2433,0.118440713
2434,0.621489431
2435,0.066669151
2436,0.049928507
2437,0.093339028
2438,0.038549865
2439,0.013845765
2440,0.100457137
2441,0.156315602
2442,0.061265494
2443,0.947801306
2444,0.040795710
2445,0.237954703
2446,0.014561828
2447,0.012423070
2448,0.004158405
2449,0.000000000
2450,0.017611095
2451,0.024370675
2452,0.683177534
2453,0.048271514
2454,0.253267645
2455,0.075719753
2456,0.120978739
2457,0.740095236
2458,0.127453660
2459,0.000325525
2460,0.000000000
2461,0.002608819
2462,0.585656304
2463,0.585405384
2464,0.085427596
2465,0.429669324
2466,0.075121506
2467,0.053852331
2468,0.019755572
2469,0.237993697
2470,0.220286282
2471,0.115274202
2472,0.005167840
2473,0.592654851
2474,0.099597212
2475,0.121945478
2476,0.002840793
2477,0.186799701
2478,0.016926049
2479,0.090413725
2480,0.004343685
2481,0.007691203
2482,0.028384976
2483,0.000325525
2484,0.004706201
2485,0.037696366
2486,0.725552215
2487,0.035514863
2488,0.010514597
2489,0.347077260
2490,0.000325525
2491,0.205427847
2492,0.310382248
2493,0.073101765
2494,0.589646747
2495,0.013896294
2496,0.213229404
2497,0.093114883
2498,0.060211233
2499,0.102094055
2500,0.000000000
2501,0.125172135
2502,0.065605353
2503,0.012457389
2504,0.009109939
2505,0.446968385
2506,0.022917041
2507,0.000325525
2508,0.651537000
2509,0.243293668
2510,0.557679249
2511,0.750154478
2512,0.006941571
2513,0.782408262
2514,0.051971995
2515,0.006791618
2516,0.000000000
2517,0.002837840
2518,0.809392479
2519,0.121863845
2520,0.278006098
2521,0.056109026
2522,0.377116100
2523,0.000325525
2524,0.368708815
2525,0.131306478
2526,0.355462455
2527,0.528415466
2528,0.020588208
2529,0.003605238
2530,0.692849459
2531,0.000000000
2532,0.146467428
2533,0.074729092
2534,0.000000000
2535,0.017802232
2536,0.004112894
2537,0.070852170
2538,0.658037999
2539,0.000325525
2540,0.029880809
2541,0.000000000
2542,0.126946396
2543,0.423988978
2544,0.042137121
2545,0.500496656
2546,0.735831107
2547,0.302229383
2548,0.102831197
2549,0.163351494
2550,0.586933778
2551,0.064314986
2552,0.020698548
2553,0.326705654
2554,0.005418388
2555,0.201325854
2556,0.402789726
2557,0.017019899
2558,0.019377711
2559,0.025055165
2560,0.133271060
2561,0.437955537
2562,0.034453245
2563,0.025870096
2564,0.255988688
2565,0.042948106
2566,0.403042750
2567,0.000000000
2568,0.042762920
2569,0.024094370
2570,0.000000000
2571,0.037967174
2572,0.078126876
2573,0.252685877
2574,0.000000000
2575,0.024279532
2576,0.032472487
2577,0.499742508
2578,0.011444995
2579,0.264434316
2580,0.020508642
2581,0.237766418
2582,0.176441662
2583,0.179373272
2584,0.128479443
2585,0.061039002
2586,0.007691203
2587,0.038639824
2588,0.723529094
2589,0.123581742
2590,0.000000000
2591,0.770056248
2592,0.853380448
2593,0.363552127
2594,0.035964752
2595,0.087522623
2596,0.221540224
2597,0.001734865
2598,0.224468979
2599,0.158910272
2600,0.004120431
2601,0.016305496
2602,0.000000000
2603,0.796381294
2604,0.048429735
2605,0.000000000
2606,0.383328862
2607,0.000000000
2608,0.402920423
2609,0.006683181
2610,0.402944534
2611,0.205809295
2612,0.146340415
2613,0.165335594
2614,0.000000000
2615,0.182813498
2616,0.267427349
2617,0.082110881
2618,0.209825236
2619,0.283937366
2620,0.562246116
2621,0.921224399
2622,0.271999982
2623,0.381347091
2624,0.015139362
2625,0.078436427
2626,0.002327047
2627,0.160309772
2628,0.111715519
2629,0.727988225
2630,0.635312725
2631,0.176499057
2632,0.014815730
2633,0.000000000
2634,0.677957881
2635,0.451000649
2636,0.033749029
2637,0.073042275
2638,0.230152246
2639,0.321312218
2640,0.893628860
2641,0.400611125
2642,0.040308851
2643,0.067378666
2644,0.057660108
2645,0.482738963
2646,0.000000000
2647,0.000000000
2648,0.002608819
2649,0.128098723
2650,0.101549236
2651,0.045427858
2652,0.159832866
2653,0.003956094
2654,0.005107889
2655,0.419110183
2656,0.076379462
2657,0.373695717
2658,0.248537051
2659,0.320894595
2660,0.330526311
2661,0.007075401
2662,0.081318177
2663,0.638598311
2664,0.000000000
2665,0.225189819
2666,0.082308246
2667,0.595900882
2668,0.029356502
2669,0.519972336
2670,0.707322609
2671,0.091900908
2672,0.344219641
2673,0.022678899
2674,0.039510758
2675,0.673498003
2676,0.052650854
2677,0.036622854
2678,0.026180101
2679,0.090054200
2680,0.049328075
2681,0.629241228
2682,0.072937648
2683,0.262794290
2684,0.275158342
2685,0.516301906
2686,0.757784765
2687,0.799289885
2688,0.065513962
2689,0.064564823
2690,0.275564921
2691,0.006422795
2692,0.005450280
2693,0.189361230
2694,0.002608819
2695,0.274022610
2696,0.667343533
2697,0.136573687
2698,0.000000000
2699,0.000000000
2700,0.250495770
2701,0.144698510
2702,0.004158405
2703,0.637021392
2704,0.193167230
2705,0.365400312
2706,0.731020113
2707,0.394641090
2708,0.693271049
2709,0.005578563
2710,0.028759465
2711,0.397734374
2712,0.031652938
2713,0.000000000
2714,0.823629150
2715,0.000325525
2716,0.030499554
2717,0.000000000
2718,0.000000000
2719,0.155017293
2720,0.290695427
2721,0.142964936
2722,0.100123212
2723,0.067410607
2724,0.019464332
2725,0.453358581
2726,0.000000000
2727,0.011941876
2728,0.000000000
2729,0.351739601
2730,0.028379068
2731,0.211830076
2732,0.496501632
2733,0.000325525
2734,0.454309519
2735,0.007553007
2736,0.013748930
2737,0.585528581
2738,0.508113764
2739,0.936466976
2740,0.370654016
2741,0.000000000
2742,0.858786422
2743,0.000000000
2744,0.000325525
2745,0.010293546
2746,0.166215852
2747,0.708705623
2748,0.009410795
2749,0.178060738
2750,0.203074247
2751,0.257392973
2752,0.531669231
2753,0.015461093
2754,0.684316958
2755,0.021850164
2756,0.209541870
2757,0.004158405
2758,0.072886168
2759,0.000325525
2760,0.078330827
2761,0.014801238
2762,0.162979422
2763,0.063856536
2764,0.006746506
2765,0.053371236
2766,0.012484420
2767,0.021015802
2768,0.018611705
2769,0.231456600
2770,0.177412118
2771,0.442094046
2772,0.000325525
2773,0.000000000
2774,0.926110619
2775,0.832075657
2776,0.015880851
2777,0.000000000
2778,0.027010832
2779,0.086346829
2780,0.018284947
2781,0.355530387
2782,0.000000000
2783,0.773584269
2784,0.105145731
2785,0.008538216
2786,0.575253717
2787,0.220709340
2788,0.684678983
2789,0.019710215
2790,0.045785789
2791,0.000325525
2792,0.180246475
2793,0.021037477
2794,0.620277724
2795,0.000000000
2796,0.067961958
2797,0.117969186
2798,0.578713185
2799,0.097086666
2800,0.023479946
2801,0.127291425
2802,0.838074506
2803,0.012809605
2804,0.000000000
2805,0.344745692
2806,0.030359693
2807,0.229823077
2808,0.000000000
2809,0.249815585
2810,0.002466578
2811,0.532767516
2812,0.000000000
2813,0.057075254
2814,0.243883004
2815,0.082739335
2816,0.000000000
2817,0.390261665
2818,0.335445153
2819,0.000000000
2820,0.004238229
2821,0.125781552
2822,0.007153448
2823,0.013724302
2824,0.004343685
2825,0.008687448
2826,0.004972152
2827,0.048376574
2828,0.234597994
2829,0.006023093
2830,0.091375358
2831,0.016160492
2832,0.081463241
2833,0.106557641
2834,0.000000000
2835,0.872719543
2836,0.000000000
2837,0.010514780
2838,0.188474746
2839,0.101165258
2840,0.583876706
2841,0.000000000
2842,0.221707587
2843,0.068706058
2844,0.423112693
2845,0.604130788
2846,0.000000000
2847,0.077474131
2848,0.012793445
2849,0.016018647
2850,0.000325525
2851,0.036475863
2852,0.218200571
2853,0.448189536
2854,0.081832831
2855,0.216884370
2856,0.019955915
2857,0.236840061
2858,0.051400377
2859,0.040868867
2860,0.152947399
2861,0.010486343
2862,0.340908977
2863,0.046387050
2864,0.543795006
2865,0.006662321
2866,0.001694284
2867,0.590924914
2868,0.013183285
2869,0.409003785
2870,0.032109616
2871,0.050716507
2872,0.041498369
2873,0.046550178
2874,0.000000000
2875,0.087109172
2876,0.086949850
2877,0.007635524
2878,0.745504673
2879,0.309174105
2880,0.012735987
2881,0.840059271
2882,0.024458183
2883,0.004286140
2884,0.322232861
2885,0.000325525
2886,0.710515659
2887,0.002936388
2888,0.000325525
2889,0.169376715
2890,0.009256110
2891,0.181638509
2892,0.027920938
2893,0.183731298
2894,0.240326740
2895,0.000325525
2896,0.204264995
2897,0.216360069
2898,0.037233250
2899,0.162015256
2900,0.000325525
2901,0.000000000
2902,0.009972386
2903,0.004864155
2904,0.705526736
2905,0.095207064
2906,0.801496622
2907,0.023365362
2908,0.000325525
2909,0.013174118
2910,0.000000000
2911,0.697550805
2912,0.339398441
2913,0.246738739
2914,0.076993740
2915,0.106990564
2916,0.042482121
2917,0.256897214
2918,0.008790701
2919,0.056168313
2920,0.946183522
2921,0.000000000
2922,0.001694284
2923,0.160465447
2924,0.090838269
2925,0.200253441
2926,0.560977736
2927,0.110514556
2928,0.000000000
2929,0.128001516
2930,0.028383674
2931,0.114406899
2932,0.000325525
2933,0.717264203
2934,0.576029198
2935,0.631614810
2936,0.288274061
2937,0.034566290
2938,0.325279010
2939,0.686462667
2940,0.036418322
2941,0.146290036
2942,0.026770377
2943,0.724135991
2944,0.833174464
2945,0.529802826
2946,0.001734865
2947,0.307314425
2948,0.064509502
2949,0.370599032
2950,0.194279492
2951,0.000325525
2952,0.235163504
2953,0.015101152
2954,0.007298727
2955,0.000000000
2956,0.000000000
2957,0.068634958
2958,0.466638794
2959,0.013446531
2960,0.523030219
2961,0.068912713
2962,0.201606108
2963,0.021802416
2964,0.000000000
2965,0.021612911
2966,0.000000000
2967,0.000000000
2968,0.011026843
2969,0.000000000
2970,0.020543063
2971,0.030766810
2972,0.014299967
2973,0.027505667
2974,0.553356465
2975,0.616289302
2976,0.051071505
2977,0.078027507
2978,0.209318242
2979,0.002652072
2980,0.051027366
2981,0.235770167
2982,0.051111528
2983,0.196047099
2984,0.083448178
2985,0.000325525
2986,0.000000000
2987,0.213856172
2988,0.016870332
2989,0.618361900
2990,0.244770150
2991,0.706152539
2992,0.005654293
2993,0.240168308
2994,0.122214446
2995,0.000000000
2996,0.000000000
2997,0.833893123
2998,0.005185799
2999,0.000325525
3000,0.285055935
3001,0.804071215
3002,0.881362979
3003,0.007837950
3004,0.928032569
3005,0.157441479
3006,0.010187141
3007,0.033361947
3008,0.000000000
3009,0.000000000
3010,0.000000000
3011,0.292707686
3012,0.036767520
3013,0.005702770
3014,0.019601476
3015,0.612188168
3016,0.020592336
3017,0.000000000
3018,0.133155954
3019,0.131885436
3020,0.000325525
3021,0.037861555
3022,0.016546319
3023,0.296184718
3024,0.273843096
3025,0.074868553
3026,0.046177921
3027,0.642917963
3028,0.000000000
3029,0.006548332
3030,0.062486694
3031,0.486257742
3032,0.172454786
3033,0.000000000
3034,0.038852858
3035,0.157383005
3036,0.000325525
3037,0.126488766
3038,0.007128689
3039,0.113023150
3040,0.835350959
3041,0.057632856
3042,0.000000000
3043,0.002699654
3044,0.066751603
3045,0.009653938
3046,0.837783684
3047,0.004120431
3048,0.017890673
3049,0.024237120
3050,0.003980587
3051,0.019087411
3052,0.050267748
3053,0.263363790
3054,0.135376835
3055,0.031916653
3056,0.027895305
3057,0.000000000
3058,0.055847081
3059,0.036712589
3060,0.013672818
3061,0.115614104
3062,0.258929809
3063,0.129530429
3064,0.068634958
3065,0.000000000
3066,0.857602689
3067,0.009818114
3068,0.059274961
3069,0.001776249
3070,0.131220987
3071,0.062267384
3072,0.160440705
3073,0.368356126
3074,0.683766409
3075,0.130109313
3076,0.370364351
3077,0.189911654
3078,0.013757618
3079,0.000000000
3080,0.104552681
3081,0.261769849
3082,0.000325525
3083,0.000325525
3084,0.801696660
3085,0.019522817
3086,0.206064445
3087,0.047753399
3088,0.020313969
3089,0.605173674
3090,0.362549192
3091,0.012511264
3092,0.067551985
3093,0.068634958
3094,0.374649882
3095,0.000325525
3096,0.760870931
3097,0.034925568
3098,0.020296949
3099,0.000325525
3100,0.277066527
3101,0.775833198
3102,0.082408665
3103,0.001694284
3104,0.009347789
3105,0.453375448
3106,0.458762138
3107,0.023996898
3108,0.209415995
3109,0.000000000
3110,0.160990245
3111,0.178455933
3112,0.318493446
3113,0.016018647
3114,0.000325525
3115,0.934367236
3116,0.395225062
3117,0.757563336
3118,0.073570196
3119,0.882302765
3120,0.137136392
3121,0.002244125
3122,0.708893696
3123,0.000325525
3124,0.036623793
3125,0.844151690
3126,0.011753141
3127,0.276135406
3128,0.010779305
3129,0.443223364
3130,0.093061378
3131,0.323867125
3132,0.421923935
3133,0.000000000
3134,0.007479373
3135,0.100100483
3136,0.064320419
3137,0.002608819
3138,0.063387362
3139,0.708432847
3140,0.150227487
3141,0.000000000
3142,0.759596822
3143,0.133642973
3144,0.000000000
3145,0.199139443
3146,0.322750566
3147,0.000000000
3148,0.007738447
3149,0.600790224
3150,0.046515921
3151,0.625171214
3152,0.055047314
3153,0.081845167
3154,0.470260338
3155,0.781913291
3156,0.351351477
3157,0.927275972
3158,0.200897407
3159,0.192450453
3160,0.499900406
3161,0.860671547
3162,0.067284145
3163,0.447120184
3164,0.044801374
3165,0.014727276
3166,0.054556294
3167,0.041641861
3168,0.035358368
3169,0.000000000
3170,0.000000000
3171,0.195283359
3172,0.766999510
3173,0.105111631
3174,0.153290574
3175,0.095791156
3176,0.123620458
3177,0.022909800
3178,0.004547493
3179,0.708106412
3180,0.096405095
3181,0.320702594
3182,0.000000000
3183,0.002346132
3184,0.000000000
3185,0.391036720
3186,0.001776249
3187,0.019235374
3188,0.016359777
3189,0.101996574
3190,0.183226708
3191,0.000000000
3192,0.043966025
3193,0.131325055
3194,0.022167276
3195,0.021105754
3196,0.000000000
3197,0.195170513
3198,0.033302597
3199,0.000325525
3200,0.002262498
3201,0.134914371
3202,0.039336615
3203,0.060063506
3204,0.014913394
3205,0.006941571
3206,0.639943233
3207,0.008756331
3208,0.000000000
3209,0.000000000
3210,0.140147265
3211,0.149698886
3212,0.399683755
3213,0.671185033
3214,0.000000000
3215,0.230170422
3216,0.213107155
3217,0.010675321
3218,0.000325525
3219,0.014426568
